tradeDate,indexCode,indexNameCnAll,indexNameCn,indexNameEnAll,indexNameEn,open,high,low,close,change,changePct,tradingVol,tradingValue,consNumber,peg,date,rolling_pe,trading_value
20220609,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5049.38,5051.27,4982.45,4997.56,,-1.23,22285088352.0,3388.63,,,2022-06-09,,3388.63
20220610,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4960.53,5078.69,4960.53,5077.12,,1.59,24149539729.0,3837.21,,,2022-06-10,,3837.21
20220613,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5026.63,5058.32,4996.75,5032.02,,-0.89,25257183815.0,4418.7,,,2022-06-13,,4418.7
20220614,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4975.18,5057.46,4917.86,5057.46,,0.51,24625645724.0,4257.4,,,2022-06-14,,4257.4
20220615,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5062.54,5184.68,5062.54,5103.63,,0.91,32159421992.0,5410.45,,,2022-06-15,,5410.45
20220616,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5108.53,5136.43,5070.75,5085.32,,-0.36,24865916077.0,4102.79,,,2022-06-16,,4102.79
20220617,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5049.24,5164.4,5049.24,5158.75,,1.44,22486951957.0,4342.46,,,2022-06-17,,4342.46
20220620,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5175.68,5222.84,5152.09,5183.93,,0.49,24639041402.0,4679.71,,,2022-06-20,,4679.71
20220621,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5180.12,5199.66,5128.74,5167.81,,-0.31,23784348364.0,4112.41,,,2022-06-21,,4112.41
20220622,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5175.26,5175.26,5096.67,5096.67,,-1.38,22481489075.0,3776.56,,,2022-06-22,,3776.56
20220623,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5106.84,5191.96,5083.44,5191.96,,1.87,23993949773.0,4158.65,,,2022-06-23,,4158.65
20220624,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5205.14,5258.79,5205.14,5258.23,,1.28,24039570866.0,4513.18,,,2022-06-24,,4513.18
20220627,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5283.26,5346.37,5283.26,5315.96,,1.1,26013966596.0,4947.58,,,2022-06-27,,4947.58
20220628,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5316.09,5381.16,5285.17,5381.16,,1.23,25481426015.0,4707.16,,,2022-06-28,,4707.16
20220629,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5362.12,5390.86,5280.41,5288.53,,-1.72,26968630390.0,5074.83,,,2022-06-29,,5074.83
20220630,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5287.62,5396.39,5287.62,5364.32,,1.43,22813750981.0,4468.22,,,2022-06-30,,4468.22
20220701,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5367.45,5369.68,5331.0,5348.78,,-0.29,21374367061.0,4107.92,,,2022-07-01,,4107.92
20220704,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5329.06,5391.5,5329.06,5391.5,,0.8,21787868422.0,4632.73,,,2022-07-04,,4632.73
20220705,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5403.37,5410.67,5326.73,5388.13,,-0.06,24555327472.0,4795.92,,,2022-07-05,,4795.92
20220706,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5370.88,5370.88,5271.09,5308.38,,-1.48,23697264596.0,4480.73,,,2022-07-06,,4480.73
20220707,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5309.13,5350.73,5271.47,5337.58,,0.55,20683365676.0,4255.57,,,2022-07-07,,4255.57
20220708,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5369.23,5369.23,5312.32,5312.67,,-0.47,19410690009.0,3974.74,,,2022-07-08,,3974.74
20220711,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5286.26,5286.26,5185.29,5215.34,,-1.83,20683258745.0,3924.65,,,2022-07-11,,3924.65
20220712,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5212.01,5228.53,5146.16,5159.01,,-1.08,19128653235.0,3691.17,,,2022-07-12,,3691.17
20220713,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5160.16,5193.15,5124.63,5173.34,,0.28,20133205413.0,3628.91,,,2022-07-13,,3628.91
20220714,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5160.56,5212.75,5157.09,5186.02,,0.25,21326602384.0,3919.65,,,2022-07-14,,3919.65
20220715,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5161.16,5209.35,5101.8,5101.8,,-1.62,22447601442.0,4106.07,,,2022-07-15,,4106.07
20220718,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5117.63,5163.43,5077.11,5160.73,,1.16,19941635394.0,3768.77,,,2022-07-18,,3768.77
20220719,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5157.83,5157.83,5106.25,5140.25,,-0.4,18136987810.0,3324.11,,,2022-07-19,,3324.11
20220720,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5166.61,5177.62,5152.29,5164.83,,0.48,17613156177.0,3137.72,,,2022-07-20,,3137.72
20220721,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5150.01,5155.17,5107.79,5107.79,,-1.11,20714313106.0,3504.16,,,2022-07-21,,3504.16
20220722,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5125.06,5134.66,5066.34,5101.26,,-0.13,17756084389.0,3119.69,,,2022-07-22,,3119.69
20220725,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5098.29,5101.4,5054.52,5065.65,,-0.7,15389648884.0,2765.92,,,2022-07-25,,2765.92
20220726,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5073.89,5122.16,5071.9,5109.57,,0.87,14192039552.0,2735.71,,,2022-07-26,,2735.71
20220727,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5098.63,5105.07,5083.04,5093.77,,-0.31,13653149556.0,2692.48,,,2022-07-27,,2692.48
20220728,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5116.25,5142.97,5094.27,5097.12,,0.07,17576242438.0,3328.52,,,2022-07-28,,3328.52
20220729,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5099.91,5112.5,5029.86,5034.18,,-1.24,18462575275.0,3404.89,,,2022-07-29,,3404.89
20220801,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5023.36,5067.18,4991.38,5064.4,,0.6,17433095294.0,3410.5,,,2022-08-01,,3410.5
20220802,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5010.6,5010.6,4926.23,4958.26,,-2.1,23438695972.0,3923.35,,,2022-08-02,,3923.35
20220803,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4967.06,4995.22,4908.82,4912.54,,-0.92,19790129250.0,3815.29,,,2022-08-03,,3815.29
20220804,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4940.6,4957.07,4913.02,4951.83,,0.8,14966663441.0,3023.99,,,2022-08-04,,3023.99
20220805,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4962.58,5028.51,4956.34,5026.27,,1.5,17073993884.0,3473.02,,,2022-08-05,,3473.02
20220808,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5011.28,5027.44,5010.17,5026.75,,0.01,15347978351.0,3217.05,,,2022-08-08,,3217.05
20220809,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5021.26,5042.88,5010.9,5040.32,,0.27,14718212610.0,3125.18,,,2022-08-09,,3125.18
20220810,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5032.03,5044.2,4977.67,4990.32,,-0.99,15117704375.0,3236.82,,,2022-08-10,,3236.82
20220811,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5014.71,5084.1,4999.35,5084.1,,1.88,18351335402.0,3646.74,,,2022-08-11,,3646.74
20220812,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5074.45,5091.75,5068.72,5076.57,,-0.15,16804677412.0,3088.38,,,2022-08-12,,3088.38
20220815,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5064.05,5111.31,5064.05,5079.98,,0.07,16673911856.0,3350.94,,,2022-08-15,,3350.94
20220816,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5084.6,5104.61,5065.08,5074.68,,-0.1,15884765675.0,3242.94,,,2022-08-16,,3242.94
20220817,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5080.44,5114.44,5048.42,5112.8,,0.75,18009804928.0,3490.65,,,2022-08-17,,3490.65
20220818,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5099.7,5099.7,5069.03,5073.07,,-0.78,16649575600.0,3216.2,,,2022-08-18,,3216.2
20220819,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5068.19,5076.82,5029.82,5029.82,,-0.85,18794752558.0,3538.48,,,2022-08-19,,3538.48
20220822,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5012.72,5080.28,5010.54,5080.28,,1.0,18321772321.0,3591.74,,,2022-08-22,,3591.74
20220823,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5072.8,5074.61,5042.75,5057.93,,-0.44,16516224585.0,3273.08,,,2022-08-23,,3273.08
20220824,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5067.01,5067.01,4944.17,4944.17,,-2.25,19421652633.0,3613.76,,,2022-08-24,,3613.76
20220825,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4957.87,4978.94,4911.16,4978.94,,0.7,17200332334.0,3208.7,,,2022-08-25,,3208.7
20220826,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4991.6,5007.73,4957.58,4962.93,,-0.32,15823752396.0,3056.23,,,2022-08-26,,3056.23
20220829,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4904.6,4946.04,4904.6,4944.53,,-0.37,14893151793.0,2733.66,,,2022-08-29,,2733.66
20220830,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4942.83,4945.73,4900.23,4922.82,,-0.44,15275882077.0,2616.14,,,2022-08-30,,2616.14
20220831,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4899.39,4932.93,4869.37,4900.1,,-0.46,19348179898.0,3615.15,,,2022-08-31,,3615.15
20220901,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4886.61,4915.22,4858.92,4858.92,,-0.84,14545184199.0,2674.4,,,2022-09-01,,2674.4
20220902,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4871.84,4871.84,4824.36,4843.38,,-0.32,13093011219.0,2384.03,,,2022-09-02,,2384.03
20220905,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4829.25,4836.13,4808.28,4836.13,,-0.15,13850990153.0,2531.72,,,2022-09-05,,2531.72
20220906,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4847.78,4891.3,4835.82,4890.41,,1.12,16508127114.0,3012.04,,,2022-09-06,,3012.04
20220907,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4866.14,4912.4,4866.14,4900.86,,0.21,16509223369.0,2830.74,,,2022-09-07,,2830.74
20220908,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4904.29,4906.97,4874.05,4875.09,,-0.53,15224703886.0,2465.27,,,2022-09-08,,2465.27
20220909,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4889.58,4942.41,4889.58,4939.15,,1.31,16461080547.0,2789.75,,,2022-09-09,,2789.75
20220913,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4961.67,4971.72,4945.08,4955.98,,0.34,15589633371.0,2751.95,,,2022-09-13,,2751.95
20220914,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4889.87,4926.22,4887.53,4902.15,,-1.09,13741955814.0,2466.26,,,2022-09-14,,2466.26
20220915,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4921.19,4921.19,4803.83,4837.22,,-1.33,18512937362.0,3313.08,,,2022-09-15,,3313.08
20220916,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4819.89,4819.89,4727.19,4727.19,,-2.28,18606324337.0,3006.77,,,2022-09-16,,3006.77
20220919,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4721.28,4747.33,4697.64,4715.27,,-0.25,13879967823.0,2319.96,,,2022-09-19,,2319.96
20220920,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4738.52,4756.04,4715.06,4728.67,,0.28,12256588425.0,2315.53,,,2022-09-20,,2315.53
20220921,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4713.99,4718.94,4676.45,4699.39,,-0.62,13003408105.0,2194.5,,,2022-09-21,,2194.5
20220922,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4664.27,4693.74,4657.9,4662.82,,-0.78,12603073968.0,2185.37,,,2022-09-22,,2185.37
20220923,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4657.36,4681.43,4606.91,4634.59,,-0.61,13752287739.0,2276.55,,,2022-09-23,,2276.55
20220926,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4600.74,4672.4,4600.74,4604.36,,-0.65,14658839146.0,2422.04,,,2022-09-26,,2422.04
20220927,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4614.11,4673.07,4596.73,4673.07,,1.49,13134344111.0,2350.31,,,2022-09-27,,2350.31
20220928,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4658.35,4658.35,4579.13,4579.78,,-2.0,12584421904.0,2197.19,,,2022-09-28,,2197.19
20220929,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4624.93,4634.71,4565.79,4583.42,,0.08,12270687485.0,2175.42,,,2022-09-29,,2175.42
20220930,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4588.31,4605.72,4546.88,4547.41,,-0.79,11287302428.0,2010.45,,,2022-09-30,,2010.45
20221010,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4549.98,4549.98,4441.14,4445.62,,-2.24,13922896158.0,2351.62,,,2022-10-10,,2351.62
20221011,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4458.75,4472.63,4432.95,4460.14,,0.33,11667970401.0,2043.67,,,2022-10-11,,2043.67
20221012,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4454.85,4536.16,4382.59,4536.16,,1.7,15237133456.0,2635.32,,,2022-10-12,,2635.32
20221013,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4502.04,4533.61,4501.69,4505.74,,-0.67,14227105663.0,2519.1,,,2022-10-13,,2519.1
20221014,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4541.85,4637.43,4541.85,4616.75,,2.46,16482575281.0,3193.26,,,2022-10-14,,3193.26
20221017,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4593.29,4632.47,4587.87,4629.34,,0.27,14901877381.0,2794.7,,,2022-10-17,,2794.7
20221018,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4651.97,4651.97,4615.38,4623.59,,-0.12,13041404091.0,2444.07,,,2022-10-18,,2444.07
20221019,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4611.2,4620.74,4555.65,4555.65,,-1.47,12491751358.0,2416.76,,,2022-10-19,,2416.76
20221020,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4520.22,4573.17,4495.21,4524.66,,-0.68,13705278808.0,2634.11,,,2022-10-20,,2634.11
20221021,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4520.07,4537.9,4491.24,4507.88,,-0.37,13293775926.0,2278.34,,,2022-10-21,,2278.34
20221024,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4494.27,4542.5,4390.08,4393.9,,-2.53,17291543900.0,3210.7,,,2022-10-24,,3210.7
20221025,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4377.99,4431.47,4342.8,4385.73,,-0.19,15327056376.0,2775.25,,,2022-10-25,,2775.25
20221026,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4391.37,4468.57,4391.37,4431.15,,1.04,17237491278.0,3133.63,,,2022-10-26,,3133.63
20221027,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4443.88,4465.21,4403.55,4403.55,,-0.62,17070280616.0,3276.83,,,2022-10-27,,3276.83
20221028,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4371.76,4375.9,4275.72,4282.57,,-2.75,17719452280.0,3157.07,,,2022-10-28,,3157.07
20221031,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4239.22,4296.44,4239.22,4254.26,,-0.66,19138133353.0,3270.69,,,2022-10-31,,3270.69
20221101,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4266.0,4398.88,4266.0,4398.88,,3.4,20387546575.0,3685.91,,,2022-11-01,,3685.91
20221102,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4384.73,4477.32,4384.73,4452.05,,1.21,20521872683.0,3720.41,,,2022-11-02,,3720.41
20221103,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4412.14,4445.59,4405.57,4424.78,,-0.61,16110119336.0,2879.74,,,2022-11-03,,2879.74
20221104,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4424.46,4576.08,4424.46,4565.41,,3.18,21336667099.0,3962.66,,,2022-11-04,,3962.66
20221107,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4556.13,4593.19,4551.85,4575.78,,0.23,19767850468.0,3399.14,,,2022-11-07,,3399.14
20221108,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4574.42,4574.42,4522.78,4550.81,,-0.55,15067301125.0,2625.92,,,2022-11-08,,2625.92
20221109,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4554.6,4560.04,4510.61,4512.03,,-0.85,13826024349.0,2349.91,,,2022-11-09,,2349.91
20221110,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4476.82,4486.78,4447.95,4471.7,,-0.89,15649181503.0,2464.35,,,2022-11-10,,2464.35
20221111,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4594.2,4625.09,4548.13,4582.53,,2.48,25317684926.0,4240.18,,,2022-11-11,,4240.18
20221114,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4613.33,4635.21,4567.59,4580.57,,-0.04,22076679264.0,3831.27,,,2022-11-14,,3831.27
20221115,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4574.11,4667.11,4574.11,4667.11,,1.89,19557316008.0,3590.94,,,2022-11-15,,3590.94
20221116,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4663.92,4684.05,4626.32,4631.86,,-0.76,16797957528.0,2982.33,,,2022-11-16,,2982.33
20221117,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4616.67,4616.67,4561.95,4614.68,,-0.37,16021985338.0,2918.37,,,2022-11-17,,2918.37
20221118,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4619.31,4633.72,4593.21,4593.21,,-0.47,17411115492.0,2989.32,,,2022-11-18,,2989.32
20221121,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4555.35,4565.35,4524.07,4565.35,,-0.61,14430154673.0,2484.29,,,2022-11-21,,2484.29
20221122,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4560.92,4594.27,4541.32,4555.25,,-0.22,18843658158.0,2623.17,,,2022-11-22,,2623.17
20221123,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4544.37,4571.17,4526.79,4559.08,,0.08,18332349409.0,2519.37,,,2022-11-23,,2519.37
20221124,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4578.11,4578.11,4539.89,4542.31,,-0.37,13938973254.0,2129.23,,,2022-11-24,,2129.23
20221125,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4534.28,4565.44,4531.76,4551.89,,0.21,17414503115.0,2353.56,,,2022-11-25,,2353.56
20221128,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4466.11,4506.96,4444.82,4506.96,,-0.99,16873337240.0,2465.68,,,2022-11-28,,2465.68
20221129,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4543.76,4633.89,4543.76,4631.24,,2.76,22080253640.0,3444.95,,,2022-11-29,,3444.95
20221130,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4618.41,4646.88,4614.87,4638.82,,0.16,20491317432.0,3119.77,,,2022-11-30,,3119.77
20221201,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4713.03,4720.18,4687.99,4688.25,,1.07,22000713041.0,3676.85,,,2022-12-01,,3676.85
20221202,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4677.99,4691.91,4657.46,4660.69,,-0.59,16187754660.0,2608.5,,,2022-12-02,,2608.5
20221205,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4700.26,4738.31,4696.16,4737.68,,1.65,25950596273.0,3632.6,,,2022-12-05,,3632.6
20221206,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4717.96,4777.93,4717.96,4759.91,,0.47,20953826552.0,3405.11,,,2022-12-06,,3405.11
20221207,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4746.14,4783.97,4737.43,4750.2,,-0.2,19681295061.0,3223.4,,,2022-12-07,,3223.4
20221208,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4743.75,4756.16,4734.62,4745.62,,-0.1,16909840076.0,2607.24,,,2022-12-08,,2607.24
20221209,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4748.94,4792.61,4732.91,4788.88,,0.91,22026343012.0,3458.68,,,2022-12-09,,3458.68
20221212,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4765.61,4768.54,4741.46,4742.43,,-0.97,18086802138.0,3101.78,,,2022-12-12,,3101.78
20221213,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4741.8,4741.8,4717.79,4722.22,,-0.43,14855493995.0,2542.8,,,2022-12-13,,2542.8
20221214,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4730.21,4741.67,4715.99,4724.62,,0.05,14283377967.0,2616.88,,,2022-12-14,,2616.88
20221215,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4723.43,4731.11,4697.51,4729.55,,0.1,12973052396.0,2435.79,,,2022-12-15,,2435.79
20221216,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4702.94,4722.23,4691.53,4719.39,,-0.21,13302817901.0,2287.92,,,2022-12-16,,2287.92
20221219,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4714.98,4724.47,4630.99,4645.73,,-1.56,14428359050.0,2364.16,,,2022-12-19,,2364.16
20221220,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4630.68,4630.68,4555.08,4573.33,,-1.56,11269220155.0,2087.93,,,2022-12-20,,2087.93
20221221,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4583.33,4594.32,4554.16,4566.63,,-0.15,9419315190.0,1667.63,,,2022-12-21,,1667.63
20221222,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4598.51,4610.33,4542.53,4558.78,,-0.17,12214632571.0,2150.88,,,2022-12-22,,2150.88
20221223,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4530.77,4567.45,4526.68,4547.99,,-0.24,9991444436.0,1757.38,,,2022-12-23,,1757.38
20221226,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4549.63,4593.15,4549.63,4582.58,,0.76,10934875919.0,1991.34,,,2022-12-26,,1991.34
20221227,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4600.48,4633.28,4599.55,4629.31,,1.02,11389148768.0,2017.24,,,2022-12-27,,2017.24
20221228,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4614.0,4624.02,4590.64,4607.09,,-0.48,12877012724.0,2156.64,,,2022-12-28,,2156.64
20221229,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4587.68,4607.41,4575.95,4592.26,,-0.32,11572428059.0,1970.56,,,2022-12-29,,1970.56
20221230,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,4612.46,4627.46,4605.18,4605.18,,0.28,11422671304.0,1928.9,,,2022-12-30,,1928.9
